RowId,Week Of,Operation Year,Operation Month,Division,Unit,Unit Description,Subcategory,Metric,Contacts,Human Service Acceptance,Service Resistance,Total
3162,03/28/2022,2022,Mar,Central,Bikes,Bikes,N/A,Felony_LFC,0,0,0,0
3163,03/28/2022,2022,Mar,Central,Bikes,Bikes,N/A,Human_Services,0,0,0,0
3164,03/28/2022,2022,Mar,Central,Bikes,Bikes,N/A,Judicial_Services,0,0,0,16
3165,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Contacts,12,0,0,12
3166,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3167,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3168,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3169,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3170,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3171,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3172,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3173,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Human_Services,0,0,0,0
3174,03/28/2022,2022,Mar,Red Mtn,SCU,Red Mountain Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3175,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,5,0,0,5
3176,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3177,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3178,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
3179,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3180,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3181,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3182,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3183,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Human_Services,0,0,0,1
3184,03/28/2022,2022,Mar,Super,SCU,Superstition Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3405,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Contacts,4,0,0,4
3406,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3407,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3408,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3409,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3410,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3411,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3412,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3413,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Human_Services,0,0,0,0
3414,04/04/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3415,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,0,0,0,0
3416,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3417,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3418,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3419,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3420,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3421,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3422,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3423,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Human_Services,0,0,0,0
3424,04/04/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3425,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Contacts,51,0,0,51
3426,04/04/2022,2022,Apr,Central,Bikes,Bikes,CBI or CRT,Mental_Health,0,0,0,0
3427,04/04/2022,2022,Apr,Central,Bikes,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
3428,04/04/2022,2022,Apr,Central,Bikes,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
3429,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,4,4
3430,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Misd,0,0,3,3
3431,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Fel,0,0,1,1
3432,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Felony_LFC,0,0,2,2
3433,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Human_Services,0,0,0,0
3434,04/04/2022,2022,Apr,Central,Bikes,Bikes,N/A,Judicial_Services,0,0,0,10
3435,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Contacts,10,0,0,10
3436,04/04/2022,2022,Apr,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,0,0,0
3437,04/04/2022,2022,Apr,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,0,0,0
3438,04/04/2022,2022,Apr,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,0,0,0
3439,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,1,1
3440,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,0,0
3441,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,3,3
3442,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
3443,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Human_Services,0,0,0,0
3444,04/04/2022,2022,Apr,Central,Patrol,Patrol,N/A,Judicial_Services,0,0,0,4
3445,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,13,0,0,13
3446,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3447,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3448,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3449,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3450,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3451,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3452,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3453,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Human_Services,0,0,0,0
3454,04/04/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3455,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Contacts,9,0,0,9
3456,04/04/2022,2022,Apr,Central,CAO,Central CAO,CBI or CRT,Mental_Health,0,0,0,0
3457,04/04/2022,2022,Apr,Central,CAO,Central CAO,Triage Line/FIRE,Medical_Health,0,0,0,0
3458,04/04/2022,2022,Apr,Central,CAO,Central CAO,CBI or Raine,Shelter/Hotel,0,5,0,5
3459,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3460,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Misd,0,0,0,0
3461,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Fel,0,0,0,0
3462,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Felony_LFC,0,0,0,0
3463,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Human_Services,0,0,0,5
3464,04/04/2022,2022,Apr,Central,CAO,Central CAO,N/A,Judicial_Services,0,0,0,0
3245,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Contacts,49,0,0,49
3246,04/11/2022,2022,Apr,central,Patrol,Patrol,CBI or CRT,Mental_Health,0,28,0,28
3247,04/11/2022,2022,Apr,central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,27,0,27
3248,04/11/2022,2022,Apr,central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,31,0,31
3249,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,2,2
3250,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Booking_Misd,0,0,3,3
3251,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Booking_Fel,0,0,2,2
3252,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
3253,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Human_Services,0,0,0,86
3254,04/11/2022,2022,Apr,central,Patrol,Patrol,N/A,Judicial_Services,0,0,0,7
3255,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Contacts,63,0,0,63
3256,04/11/2022,2022,Apr,Central,Bikes,Bikes,CBI or CRT,Mental_Health,0,0,0,0
3257,04/11/2022,2022,Apr,Central,Bikes,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
3258,04/11/2022,2022,Apr,Central,Bikes,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
3259,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,7,7
3260,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Misd,0,0,3,3
3261,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Fel,0,0,2,2
3262,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Felony_LFC,0,0,2,2
3263,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Human_Services,0,0,0,0
3264,04/11/2022,2022,Apr,Central,Bikes,Bikes,N/A,Judicial_Services,0,0,0,14
3265,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Contacts,16,0,0,16
3266,04/11/2022,2022,Apr,Central,CAO,Central CAO,CBI or CRT,Mental_Health,0,0,0,0
3267,04/11/2022,2022,Apr,Central,CAO,Central CAO,Triage Line/FIRE,Medical_Health,0,0,0,0
3268,04/11/2022,2022,Apr,Central,CAO,Central CAO,CBI or Raine,Shelter/Hotel,0,4,0,4
3269,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3270,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Misd,0,0,0,0
3271,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Fel,0,0,0,0
3272,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Felony_LFC,0,0,0,0
3273,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Human_Services,0,0,0,4
3274,04/11/2022,2022,Apr,Central,CAO,Central CAO,N/A,Judicial_Services,0,0,0,0
3275,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Contacts,6,0,0,6
3276,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3277,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3278,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3279,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3280,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3281,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3282,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3283,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Human_Services,0,0,0,0
3284,04/11/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3285,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Contacts,0,0,0,0
3286,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3287,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3288,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3289,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3290,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3291,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3292,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3293,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Human_Services,0,0,0,0
3294,04/11/2022,2022,Apr,Fiesta,SCU,Fiesta Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3295,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,10,0,0,10
3296,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3297,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3298,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3299,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,1,1
3300,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3301,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3302,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3303,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Human_Services,0,0,0,0
3304,04/11/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Judicial_Services,0,0,0,1
3305,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,20,0,0,20
3306,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3307,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3308,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3309,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3310,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3311,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3312,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3313,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Human_Services,0,0,0,0
3314,04/18/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3315,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Contacts,44,0,0,44
3316,04/18/2022,2022,Apr,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,10,0,10
3317,04/18/2022,2022,Apr,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,10,0,10
3318,04/18/2022,2022,Apr,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,14,0,14
3319,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,4,4
3320,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,4,4
3321,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,0,0
3322,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
3323,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Human_Services,0,0,0,34
3324,04/18/2022,2022,Apr,Central,Patrol,Patrol,N/A,Judicial_Services,0,0,0,8
3325,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Contacts,4,0,0,4
3326,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3327,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3328,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3329,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3330,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3331,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3332,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3333,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Human_Services,0,0,0,0
3334,04/18/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3335,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Contacts,53,0,0,53
3336,04/18/2022,2022,Apr,Central,Bikes,Bikes,CBI or CRT,Mental_Health,0,0,0,0
3337,04/18/2022,2022,Apr,Central,Bikes,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
3338,04/18/2022,2022,Apr,Central,Bikes,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
3339,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,1,1
3340,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Misd,0,0,0,0
3341,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Fel,0,0,2,2
3342,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Felony_LFC,0,0,0,0
3343,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Human_Services,0,0,0,0
3344,04/18/2022,2022,Apr,Central,Bikes,Bikes,N/A,Judicial_Services,0,0,0,3
3345,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Contacts,27,0,0,27
3346,04/18/2022,2022,Apr,Central,CAO,Central CAO,CBI or CRT,Mental_Health,0,0,0,0
3347,04/18/2022,2022,Apr,Central,CAO,Central CAO,Triage Line/FIRE,Medical_Health,0,0,0,0
3348,04/18/2022,2022,Apr,Central,CAO,Central CAO,CBI or Raine,Shelter/Hotel,0,1,0,1
3349,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3350,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Misd,0,0,0,0
3351,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Fel,0,0,0,0
3352,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Felony_LFC,0,0,0,0
3353,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Human_Services,0,0,0,1
3354,04/18/2022,2022,Apr,Central,CAO,Central CAO,N/A,Judicial_Services,0,0,0,0
3355,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Contacts,5,0,0,5
3356,04/25/2022,2022,Apr,Central,CAO,Central CAO,CBI or CRT,Mental_Health,0,0,0,0
3357,04/25/2022,2022,Apr,Central,CAO,Central CAO,Triage Line/FIRE,Medical_Health,0,0,0,0
3358,04/25/2022,2022,Apr,Central,CAO,Central CAO,CBI or Raine,Shelter/Hotel,0,0,0,0
3359,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3360,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Misd,0,0,0,0
3361,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Booking_Fel,0,0,0,0
3362,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Felony_LFC,0,0,0,0
3363,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Human_Services,0,0,0,0
3364,04/25/2022,2022,Apr,Central,CAO,Central CAO,N/A,Judicial_Services,0,0,0,0
3365,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Contacts,11,0,0,11
3366,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3367,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3368,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3369,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3370,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3371,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3372,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3373,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Human_Services,0,0,0,0
3374,04/25/2022,2022,Apr,Central,SCU,Central Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3375,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Contacts,31,0,0,31
3376,04/25/2022,2022,Apr,Central,Patrol,Patrol,CBI or CRT,Mental_Health,0,22,0,22
3377,04/25/2022,2022,Apr,Central,Patrol,Patrol,Triage Line/FIRE,Medical_Health,0,22,0,22
3378,04/25/2022,2022,Apr,Central,Patrol,Patrol,CBI or Raine,Shelter/Hotel,0,22,0,22
3379,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Cite/Release_And_Comm_Court,0,0,4,4
3380,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Misd,0,0,2,2
3381,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Booking_Fel,0,0,0,0
3382,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Felony_LFC,0,0,0,0
3383,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Human_Services,0,0,0,66
3384,04/25/2022,2022,Apr,Central,Patrol,Patrol,N/A,Judicial_Services,0,0,0,6
3385,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,10,0,0,10
3386,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,0,0,0
3387,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3388,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,0,0,0
3389,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
3390,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Misd,0,0,0,0
3391,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Booking_Fel,0,0,0,0
3392,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Felony_LFC,0,0,0,0
3393,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Human_Services,0,0,0,0
3394,04/25/2022,2022,Apr,Super,SCU,Superstition Street Crimes Unit,N/A,Judicial_Services,0,0,0,0
3395,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Contacts,88,0,0,88
3396,04/25/2022,2022,Apr,Central,Bikes,Bikes,CBI or CRT,Mental_Health,0,0,0,0
3397,04/25/2022,2022,Apr,Central,Bikes,Bikes,Triage Line/FIRE,Medical_Health,0,0,0,0
3398,04/25/2022,2022,Apr,Central,Bikes,Bikes,CBI or Raine,Shelter/Hotel,0,0,0,0
3399,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Cite/Release_And_Comm_Court,0,0,4,4
3400,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Misd,0,0,1,1
3401,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Booking_Fel,0,0,5,5
3402,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Felony_LFC,0,0,1,1
3403,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Human_Services,0,0,0,0
3404,04/25/2022,2022,Apr,Central,Bikes,Bikes,N/A,Judicial_Services,0,0,0,11
3545,05/02/2022,2022,May,Super,SCU,Superstition Street Crimes Unit,N/A,Contacts,9,0,0,9
3546,05/02/2022,2022,May,Super,SCU,Superstition Street Crimes Unit,CBI or CRT,Mental_Health,0,1,0,1
3547,05/02/2022,2022,May,Super,SCU,Superstition Street Crimes Unit,Triage Line/FIRE,Medical_Health,0,0,0,0
3548,05/02/2022,2022,May,Super,SCU,Superstition Street Crimes Unit,CBI or Raine,Shelter/Hotel,0,1,0,1
3549,05/02/2022,2022,May,Super,SCU,Superstition Street Crimes Unit,N/A,Cite/Release_And_Comm_Court,0,0,0,0
